Gender,Sector,Age,Vacc Period,Epi Day,Cohort,N_person,Rate_per_1K
male,General Jewish,70-79,FebB,29/08/2021,12+,2866,0
male,General Jewish,80+,JanB,29/08/2021,2nd,2519,0.793965859
male,General Jewish,80+,JanB,29/08/2021,12+,49857,0.120344184
male,General Jewish,80+,FebA,29/08/2021,2nd,3176,0.314861461
male,General Jewish,80+,FebA,29/08/2021,12+,17755,0.337932977
male,General Jewish,80+,FebB,29/08/2021,2nd,966,2.070393375
male,General Jewish,80+,FebB,29/08/2021,12+,1496,0.668449198
male,Arab,60-69,JanB,29/08/2021,2nd,1201,1.665278934
male,Arab,60-69,JanB,29/08/2021,12+,6667,0
male,Arab,60-69,FebA,29/08/2021,2nd,3103,0
male,Arab,60-69,FebA,29/08/2021,12+,5213,0.383656244
male,Arab,60-69,FebB,29/08/2021,2nd,1783,0.560852496
male,Arab,60-69,FebB,29/08/2021,12+,1323,0
male,Arab,70-79,JanB,29/08/2021,2nd,466,0
male,Arab,70-79,JanB,29/08/2021,12+,3925,0
male,Arab,70-79,FebA,29/08/2021,2nd,1255,0.796812749
male,Arab,70-79,FebA,29/08/2021,12+,3056,0
male,Arab,70-79,FebB,29/08/2021,2nd,622,0
male,Arab,70-79,FebB,29/08/2021,12+,589,0
male,Arab,80+,JanB,29/08/2021,2nd,202,0
male,Arab,80+,JanB,29/08/2021,12+,1442,0
male,Arab,80+,FebA,29/08/2021,2nd,516,0
male,Arab,80+,FebA,29/08/2021,12+,1076,0.92936803
male,Arab,80+,FebB,29/08/2021,2nd,227,4.405286344
male,Arab,80+,FebB,29/08/2021,12+,167,0
male,ultra-Orthodox Jews,60-69,JanB,29/08/2021,2nd,444,2.252252252
male,ultra-Orthodox Jews,60-69,JanB,29/08/2021,12+,4328,0
male,ultra-Orthodox Jews,60-69,FebA,29/08/2021,2nd,632,4.746835443
male,ultra-Orthodox Jews,60-69,FebA,29/08/2021,12+,2000,0.5
male,ultra-Orthodox Jews,60-69,FebB,29/08/2021,2nd,302,9.933774834
male,ultra-Orthodox Jews,60-69,FebB,29/08/2021,12+,342,0
male,ultra-Orthodox Jews,70-79,JanB,29/08/2021,2nd,240,0
male,ultra-Orthodox Jews,70-79,JanB,29/08/2021,12+,3866,0.258665287
male,ultra-Orthodox Jews,70-79,FebA,29/08/2021,2nd,319,6.269592476
male,ultra-Orthodox Jews,70-79,FebA,29/08/2021,12+,1419,0.704721635
male,ultra-Orthodox Jews,70-79,FebB,29/08/2021,2nd,122,0
male,ultra-Orthodox Jews,70-79,FebB,29/08/2021,12+,197,0
male,ultra-Orthodox Jews,80+,JanB,29/08/2021,2nd,141,7.092198582
male,ultra-Orthodox Jews,80+,JanB,29/08/2021,12+,1879,0
male,ultra-Orthodox Jews,80+,FebA,29/08/2021,2nd,183,0
male,ultra-Orthodox Jews,80+,FebA,29/08/2021,12+,789,0
male,ultra-Orthodox Jews,80+,FebB,29/08/2021,2nd,53,0
male,ultra-Orthodox Jews,80+,FebB,29/08/2021,12+,77,0
female,General Jewish,60-69,JanB,30/08/2021,2nd,9380,0.319829424
female,General Jewish,60-69,JanB,30/08/2021,12+,122012,0.081959152
female,General Jewish,60-69,FebA,30/08/2021,2nd,13323,0.825639871
female,General Jewish,60-69,FebA,30/08/2021,12+,50303,0.09939765
female,General Jewish,60-69,FebB,30/08/2021,2nd,5596,1.250893495
female,General Jewish,60-69,FebB,30/08/2021,12+,5979,0
female,General Jewish,70-79,JanB,30/08/2021,2nd,5279,0.378859633
female,General Jewish,70-79,JanB,30/08/2021,12+,115631,0.051889199
female,General Jewish,70-79,FebA,30/08/2021,2nd,7103,1.689427003
female,General Jewish,70-79,FebA,30/08/2021,12+,42100,0.023752969
female,General Jewish,70-79,FebB,30/08/2021,2nd,2652,2.639517345
female,General Jewish,70-79,FebB,30/08/2021,12+,4260,0
female,General Jewish,80+,JanB,30/08/2021,2nd,3927,0.254647313
female,General Jewish,80+,JanB,30/08/2021,12+,62457,0.080055078
female,General Jewish,80+,FebA,30/08/2021,2nd,5355,0.746965453
female,General Jewish,80+,FebA,30/08/2021,12+,27078,0
female,General Jewish,80+,FebB,30/08/2021,2nd,1771,0.564652739
female,General Jewish,80+,FebB,30/08/2021,12+,2654,0.376789751
female,Arab,60-69,JanB,30/08/2021,2nd,1197,3.341687552
female,Arab,60-69,JanB,30/08/2021,12+,4346,0
female,Arab,60-69,FebA,30/08/2021,2nd,3960,1.262626263
female,Arab,60-69,FebA,30/08/2021,12+,4328,0.231053604
female,Arab,60-69,FebB,30/08/2021,2nd,2087,0
female,Arab,60-69,FebB,30/08/2021,12+,1048,0
female,Arab,70-79,JanB,30/08/2021,2nd,614,0
female,Arab,70-79,JanB,30/08/2021,12+,2798,0
female,Arab,70-79,FebA,30/08/2021,2nd,1947,1.027221366
female,Arab,70-79,FebA,30/08/2021,12+,2593,0
female,Arab,70-79,FebB,30/08/2021,2nd,1007,0
female,Arab,70-79,FebB,30/08/2021,12+,595,0
female,Arab,80+,JanB,30/08/2021,2nd,368,2.717391304
female,Arab,80+,JanB,30/08/2021,12+,1271,0
female,Arab,80+,FebA,30/08/2021,2nd,794,2.518891688
female,Arab,80+,FebA,30/08/2021,12+,1070,0
female,Arab,80+,FebB,30/08/2021,2nd,378,5.291005291
female,Arab,80+,FebB,30/08/2021,12+,235,0
female,ultra-Orthodox Jews,60-69,JanB,30/08/2021,2nd,422,0
female,ultra-Orthodox Jews,60-69,JanB,30/08/2021,12+,4295,0
female,ultra-Orthodox Jews,60-69,FebA,30/08/2021,2nd,706,1.416430595
female,ultra-Orthodox Jews,60-69,FebA,30/08/2021,12+,2202,0
female,ultra-Orthodox Jews,60-69,FebB,30/08/2021,2nd,375,2.666666667
female,ultra-Orthodox Jews,60-69,FebB,30/08/2021,12+,352,0
female,ultra-Orthodox Jews,70-79,JanB,30/08/2021,2nd,262,0
female,ultra-Orthodox Jews,70-79,JanB,30/08/2021,12+,4060,0
female,ultra-Orthodox Jews,70-79,FebA,30/08/2021,2nd,447,0
female,ultra-Orthodox Jews,70-79,FebA,30/08/2021,12+,1938,0
female,ultra-Orthodox Jews,70-79,FebB,30/08/2021,2nd,203,0
female,ultra-Orthodox Jews,70-79,FebB,30/08/2021,12+,272,0
female,ultra-Orthodox Jews,80+,JanB,30/08/2021,2nd,248,4.032258065
female,ultra-Orthodox Jews,80+,JanB,30/08/2021,12+,2438,0.410172272
female,ultra-Orthodox Jews,80+,FebA,30/08/2021,2nd,299,0
female,ultra-Orthodox Jews,80+,FebA,30/08/2021,12+,1217,0
female,ultra-Orthodox Jews,80+,FebB,30/08/2021,2nd,95,0
female,ultra-Orthodox Jews,80+,FebB,30/08/2021,12+,153,0
male,General Jewish,60-69,JanB,30/08/2021,2nd,6929,0.865925819
male,General Jewish,60-69,JanB,30/08/2021,12+,118325,0.101415593
male,General Jewish,60-69,FebA,30/08/2021,2nd,9593,1.04242677
male,General Jewish,60-69,FebA,30/08/2021,12+,46212,0.086557604
male,General Jewish,60-69,FebB,30/08/2021,2nd,4120,0.485436893
male,General Jewish,60-69,FebB,30/08/2021,12+,5597,0.357334286
male,General Jewish,70-79,JanB,30/08/2021,2nd,4199,0.952607764
male,General Jewish,70-79,JanB,30/08/2021,12+,111492,0.170415815
male,General Jewish,70-79,FebA,30/08/2021,2nd,4546,0.879894413
male,General Jewish,70-79,FebA,30/08/2021,12+,33090,0.271985494
male,General Jewish,70-79,FebB,30/08/2021,2nd,1661,1.204093919
male,General Jewish,70-79,FebB,30/08/2021,12+,3066,0.32615786
male,General Jewish,80+,JanB,30/08/2021,2nd,2407,0.415454923
male,General Jewish,80+,JanB,30/08/2021,12+,50609,0.118555988
male,General Jewish,80+,FebA,30/08/2021,2nd,3007,1.330229465
male,General Jewish,80+,FebA,30/08/2021,12+,18380,0.054406964
male,General Jewish,80+,FebB,30/08/2021,2nd,917,2.181025082
male,General Jewish,80+,FebB,30/08/2021,12+,1612,0.620347395
male,Arab,60-69,JanB,30/08/2021,2nd,1135,1.762114537
male,Arab,60-69,JanB,30/08/2021,12+,6858,0
male,Arab,60-69,FebA,30/08/2021,2nd,2992,0.668449198
male,Arab,60-69,FebA,30/08/2021,12+,5564,0
male,Arab,60-69,FebB,30/08/2021,2nd,1730,1.156069364
male,Arab,60-69,FebB,30/08/2021,12+,1427,0
male,Arab,70-79,JanB,30/08/2021,2nd,446,0
male,Arab,70-79,JanB,30/08/2021,12+,4029,0
male,Arab,70-79,FebA,30/08/2021,2nd,1212,0
male,Arab,70-79,FebA,30/08/2021,12+,3231,0
male,Arab,70-79,FebB,30/08/2021,2nd,603,0
male,Arab,70-79,FebB,30/08/2021,12+,650,0
male,Arab,80+,JanB,30/08/2021,2nd,188,0
male,Arab,80+,JanB,30/08/2021,12+,1479,0
male,Arab,80+,FebA,30/08/2021,2nd,503,0
male,Arab,80+,FebA,30/08/2021,12+,1167,0
male,Arab,80+,FebB,30/08/2021,2nd,218,0
male,Arab,80+,FebB,30/08/2021,12+,193,0
male,ultra-Orthodox Jews,60-69,JanB,30/08/2021,2nd,414,0
male,ultra-Orthodox Jews,60-69,JanB,30/08/2021,12+,4443,0
male,ultra-Orthodox Jews,60-69,FebA,30/08/2021,2nd,598,3.344481605
male,ultra-Orthodox Jews,60-69,FebA,30/08/2021,12+,2109,0
male,ultra-Orthodox Jews,60-69,FebB,30/08/2021,2nd,284,0
male,ultra-Orthodox Jews,60-69,FebB,30/08/2021,12+,365,0
male,ultra-Orthodox Jews,70-79,JanB,30/08/2021,2nd,227,0
male,ultra-Orthodox Jews,70-79,JanB,30/08/2021,12+,3931,0
male,ultra-Orthodox Jews,70-79,FebA,30/08/2021,2nd,300,0
male,ultra-Orthodox Jews,70-79,FebA,30/08/2021,12+,1465,0
male,ultra-Orthodox Jews,70-79,FebB,30/08/2021,2nd,114,8.771929825
male,ultra-Orthodox Jews,70-79,FebB,30/08/2021,12+,210,4.761904762
male,ultra-Orthodox Jews,80+,JanB,30/08/2021,2nd,132,7.575757576
male,ultra-Orthodox Jews,80+,JanB,30/08/2021,12+,1914,0
male,ultra-Orthodox Jews,80+,FebA,30/08/2021,2nd,176,5.681818182
male,ultra-Orthodox Jews,80+,FebA,30/08/2021,12+,812,0
male,ultra-Orthodox Jews,80+,FebB,30/08/2021,2nd,51,0
male,ultra-Orthodox Jews,80+,FebB,30/08/2021,12+,85,0
female,General Jewish,60-69,JanB,31/08/2021,2nd,8832,0.679347826
female,General Jewish,60-69,JanB,31/08/2021,12+,124464,0.064275614
female,General Jewish,60-69,FebA,31/08/2021,2nd,12644,0.869977855
female,General Jewish,60-69,FebA,31/08/2021,12+,52760,0.037907506
female,General Jewish,60-69,FebB,31/08/2021,2nd,5360,0.186567164
female,General Jewish,60-69,FebB,31/08/2021,12+,6478,0.154368632
female,General Jewish,70-79,JanB,31/08/2021,2nd,5001,0.399920016
female,General Jewish,70-79,JanB,31/08/2021,12+,117009,0.034185405
female,General Jewish,70-79,FebA,31/08/2021,2nd,6745,0.593031875
female,General Jewish,70-79,FebA,31/08/2021,12+,43453,0.138080225
female,General Jewish,70-79,FebB,31/08/2021,2nd,2539,0.787711698
female,General Jewish,70-79,FebB,31/08/2021,12+,4504,0
female,General Jewish,80+,JanB,31/08/2021,2nd,3747,0.266880171
female,General Jewish,80+,JanB,31/08/2021,12+,63359,0.06313231
female,General Jewish,80+,FebA,31/08/2021,2nd,5048,0.792393027
female,General Jewish,80+,FebA,31/08/2021,12+,27942,0.107365257
female,General Jewish,80+,FebB,31/08/2021,2nd,1691,1.182732111
female,General Jewish,80+,FebB,31/08/2021,12+,2812,0
female,Arab,60-69,JanB,31/08/2021,2nd,1161,0
female,Arab,60-69,JanB,31/08/2021,12+,4499,0.222271616
female,Arab,60-69,FebA,31/08/2021,2nd,3838,1.042209484
female,Arab,60-69,FebA,31/08/2021,12+,4581,0.218292949
female,Arab,60-69,FebB,31/08/2021,2nd,2045,1.466992665
female,Arab,60-69,FebB,31/08/2021,12+,1150,0
female,Arab,70-79,JanB,31/08/2021,2nd,594,0
female,Arab,70-79,JanB,31/08/2021,12+,2869,0
female,Arab,70-79,FebA,31/08/2021,2nd,1887,0.529941706
female,Arab,70-79,FebA,31/08/2021,12+,2752,0
female,Arab,70-79,FebB,31/08/2021,2nd,982,1.018329939
female,Arab,70-79,FebB,31/08/2021,12+,648,0
female,Arab,80+,JanB,31/08/2021,2nd,346,2.89017341
female,Arab,80+,JanB,31/08/2021,12+,1328,0
female,Arab,80+,FebA,31/08/2021,2nd,760,0
female,Arab,80+,FebA,31/08/2021,12+,1133,0
female,Arab,80+,FebB,31/08/2021,2nd,370,0
female,Arab,80+,FebB,31/08/2021,12+,255,0
female,ultra-Orthodox Jews,60-69,JanB,31/08/2021,2nd,382,2.617801047
female,ultra-Orthodox Jews,60-69,JanB,31/08/2021,12+,4405,0.227014756
female,ultra-Orthodox Jews,60-69,FebA,31/08/2021,2nd,661,0
female,ultra-Orthodox Jews,60-69,FebA,31/08/2021,12+,2331,0
female,ultra-Orthodox Jews,60-69,FebB,31/08/2021,2nd,353,2.83286119
female,ultra-Orthodox Jews,60-69,FebB,31/08/2021,12+,399,0
female,ultra-Orthodox Jews,70-79,JanB,31/08/2021,2nd,247,8.097165992
female,ultra-Orthodox Jews,70-79,JanB,31/08/2021,12+,4147,0.241138172
female,ultra-Orthodox Jews,70-79,FebA,31/08/2021,2nd,429,2.331002331
female,ultra-Orthodox Jews,70-79,FebA,31/08/2021,12+,2021,0
female,ultra-Orthodox Jews,70-79,FebB,31/08/2021,2nd,191,5.235602094
female,ultra-Orthodox Jews,70-79,FebB,31/08/2021,12+,288,0
female,ultra-Orthodox Jews,80+,JanB,31/08/2021,2nd,234,0
female,ultra-Orthodox Jews,80+,JanB,31/08/2021,12+,2504,0.798722045
female,ultra-Orthodox Jews,80+,FebA,31/08/2021,2nd,284,3.521126761
female,ultra-Orthodox Jews,80+,FebA,31/08/2021,12+,1282,0
female,ultra-Orthodox Jews,80+,FebB,31/08/2021,2nd,88,0
female,ultra-Orthodox Jews,80+,FebB,31/08/2021,12+,160,0
male,General Jewish,60-69,JanB,31/08/2021,2nd,6566,0.609198903
male,General Jewish,60-69,JanB,31/08/2021,12+,120220,0.116453169
male,General Jewish,60-69,FebA,31/08/2021,2nd,9036,1.328021248
male,General Jewish,60-69,FebA,31/08/2021,12+,48228,0.020734843
male,General Jewish,60-69,FebB,31/08/2021,2nd,3943,1.014455998
male,General Jewish,60-69,FebB,31/08/2021,12+,6019,0.166140555
male,General Jewish,70-79,JanB,31/08/2021,2nd,3999,0.250062516
male,General Jewish,70-79,JanB,31/08/2021,12+,112575,0.106595603
male,General Jewish,70-79,FebA,31/08/2021,2nd,4302,0.232450023
male,General Jewish,70-79,FebA,31/08/2021,12+,34077,0.029345306
male,General Jewish,70-79,FebB,31/08/2021,2nd,1591,0
male,General Jewish,70-79,FebB,31/08/2021,12+,3241,0
male,General Jewish,80+,JanB,31/08/2021,2nd,2313,0.432338954
male,General Jewish,80+,JanB,31/08/2021,12+,51175,0.117244748
male,General Jewish,80+,FebA,31/08/2021,2nd,2851,0.701508243
male,General Jewish,80+,FebA,31/08/2021,12+,18935,0.264061262
male,General Jewish,80+,FebB,31/08/2021,2nd,871,1.148105626
male,General Jewish,80+,FebB,31/08/2021,12+,1703,0
male,Arab,60-69,JanB,31/08/2021,2nd,1083,1.846722068
male,Arab,60-69,JanB,31/08/2021,12+,7058,0
male,Arab,60-69,FebA,31/08/2021,2nd,2898,1.725327812
male,Arab,60-69,FebA,31/08/2021,12+,5843,0
male,Arab,60-69,FebB,31/08/2021,2nd,1693,1.181334908
male,Arab,60-69,FebB,31/08/2021,12+,1517,0.659195781
male,Arab,70-79,JanB,31/08/2021,2nd,432,2.314814815
male,Arab,70-79,JanB,31/08/2021,12+,4104,0.243664717
male,Arab,70-79,FebA,31/08/2021,2nd,1167,0.856898029
male,Arab,70-79,FebA,31/08/2021,12+,3367,0.297000297
male,Arab,70-79,FebB,31/08/2021,2nd,591,0
male,Arab,70-79,FebB,31/08/2021,12+,684,0
male,Arab,80+,JanB,31/08/2021,2nd,184,0
male,Arab,80+,JanB,31/08/2021,12+,1509,0
male,Arab,80+,FebA,31/08/2021,2nd,485,0
male,Arab,80+,FebA,31/08/2021,12+,1219,0
male,Arab,80+,FebB,31/08/2021,2nd,217,0
male,Arab,80+,FebB,31/08/2021,12+,208,0
male,ultra-Orthodox Jews,60-69,JanB,31/08/2021,2nd,385,0
male,ultra-Orthodox Jews,60-69,JanB,31/08/2021,12+,4547,0.219925225
male,ultra-Orthodox Jews,60-69,FebA,31/08/2021,2nd,548,1.824817518
male,ultra-Orthodox Jews,60-69,FebA,31/08/2021,12+,2224,0
male,ultra-Orthodox Jews,60-69,FebB,31/08/2021,2nd,268,0
male,ultra-Orthodox Jews,60-69,FebB,31/08/2021,12+,396,2.525252525
male,ultra-Orthodox Jews,70-79,JanB,31/08/2021,2nd,211,0
male,ultra-Orthodox Jews,70-79,JanB,31/08/2021,12+,3992,0.751503006
male,ultra-Orthodox Jews,70-79,FebA,31/08/2021,2nd,275,0
male,ultra-Orthodox Jews,70-79,FebA,31/08/2021,12+,1535,0.651465798
male,ultra-Orthodox Jews,70-79,FebB,31/08/2021,2nd,107,0
male,ultra-Orthodox Jews,70-79,FebB,31/08/2021,12+,220,0
male,ultra-Orthodox Jews,80+,JanB,31/08/2021,2nd,126,0
male,ultra-Orthodox Jews,80+,JanB,31/08/2021,12+,1944,1.028806584
male,ultra-Orthodox Jews,80+,FebA,31/08/2021,2nd,166,0
male,ultra-Orthodox Jews,80+,FebA,31/08/2021,12+,846,1.182033097
male,ultra-Orthodox Jews,80+,FebB,31/08/2021,2nd,48,0
male,ultra-Orthodox Jews,80+,FebB,31/08/2021,12+,92,0
